date,Intercept,beta1,beta2
2018-07-12,-5.322136,0.032596075,-0.117545303
2018-07-13,-5.977754,0.00992107,-0.084377743
2018-07-14,-4.862412,-0.048975846,-0.007609867
2018-07-15,-4.925393,-0.045594025,-0.014887008
2018-07-16,-4.730137,-0.066046369,0.01850153
2018-07-17,-4.73447,-0.065930025,0.018373321
2018-07-18,-4.73447,-0.065930025,0.018373321
2018-07-19,-4.73447,-0.065930025,0.018373321
2018-07-20,-4.797055,-0.062082978,0.009954861
2018-07-21,-4.760752,-0.064493813,0.015012963
2018-07-22,-4.733896,-0.065957955,0.018415767
2018-07-23,-4.675014,-0.068194936,0.023777512
2018-07-24,-4.689692,-0.068075915,0.023181497
2018-07-25,-4.689692,-0.068075915,0.023181497
2018-07-26,-4.689692,-0.068075915,0.023181497
2018-07-27,-4.770018,-0.063062852,0.012324136
2018-07-28,-4.754665,-0.064050623,0.014568472
2018-07-29,-4.874066,-0.054216352,-0.003811872
2018-07-30,-4.928394,-0.052253123,-0.007917965
2018-07-31,-4.890797,-0.053921117,-0.004465682
2018-08-01,-4.890797,-0.053921117,-0.004465682
2018-08-02,-4.890797,-0.053921117,-0.004465682
2018-08-03,-5.004822,-0.050464366,-0.011846093
2018-08-04,-4.921278,-0.053130712,-0.00640931
2018-08-05,-4.874036,-0.055337666,-0.001955182
2018-08-06,-4.928132,-0.053383747,-0.006024191
2018-08-07,-5.171245,-0.0492665,-0.01491841
2018-08-08,-5.171245,-0.0492665,-0.01491841
2018-08-09,-5.171245,-0.0492665,-0.01491841
2018-08-10,-4.968098,-0.052229905,-0.008884685
2018-08-11,-4.92329,-0.053611015,-0.005951923
2018-08-12,-4.73754,-0.067758356,0.017291159
2018-08-13,-4.742227,-0.067654859,0.017186826
2018-08-14,-4.746923,-0.067551353,0.01708257
2018-08-15,-4.746923,-0.067551353,0.01708257
2018-08-16,-4.746923,-0.067551353,0.01708257
2018-08-17,-4.781403,-0.065999831,0.013902305
2018-08-18,-4.786245,-0.065908899,0.013817468
2018-08-19,-4.750359,-0.067913175,0.017892343
2018-08-20,-4.670085,-0.072289326,0.026343023
2018-08-21,-4.488087,-0.080373536,0.039228564
2018-08-22,-4.488087,-0.080373536,0.039228564
2018-08-23,-4.488087,-0.080373536,0.039228564
2018-08-24,-4.428706,-0.074083343,0.031096448
2018-08-25,-4.491793,-0.082046923,0.041235218
2018-08-26,-4.507647,-0.082917021,0.042230547
2018-08-27,-4.570101,-0.085612383,0.044354709
2018-08-28,-4.567956,-0.085340875,0.044188676
2018-08-29,-4.567956,-0.085340875,0.044188676
2018-08-30,-4.567956,-0.085340875,0.044188676
2018-08-31,-4.509183,-0.083810552,0.043241058
2018-09-01,-4.568182,-0.08620494,0.045076728
2018-09-02,-4.523923,-0.085168417,0.044659757
2018-09-03,-4.50835,-0.083898617,0.04333187
2018-09-04,-4.463559,-0.080282519,0.039028755
