date,Intercept,beta1,beta2
2018-07-12,-11.554069,1.0450083,-1.2458353
2018-07-13,-12.516582,1.0592437,-1.2760681
2018-07-14,-10.547058,1.0046284,-1.1836995
2018-07-15,-10.857378,1.0102701,-1.1950323
2018-07-16,-10.004464,0.9889064,-1.1545175
2018-07-17,-10.010491,0.9888639,-1.153586
2018-07-18,-10.003792,0.9883843,-1.1524114
2018-07-19,-9.997451,0.9879116,-1.1512494
2018-07-20,-10.39676,0.996139,-1.1673591
2018-07-21,-10.189339,0.9917466,-1.1580282
2018-07-22,-10.022052,0.9880109,-1.150023
2018-07-23,-9.674868,0.9786528,-1.1311955
2018-07-24,-9.748781,0.9803808,-1.1337873
2018-07-25,-9.741962,0.9799028,-1.1326362
2018-07-26,-9.735106,0.9794311,-1.131497
2018-07-27,-10.308915,0.9924068,-1.1569552
2018-07-28,-10.210408,0.9903727,-1.1523024
2018-07-29,-10.90102,1.0041387,-1.1800814
2018-07-30,-11.111942,1.0080046,-1.1870924
2018-07-31,-10.960762,1.005193,-1.180487
2018-08-01,-10.957555,1.0049741,-1.179728
2018-08-02,-10.954372,1.0047622,-1.1789827
2018-08-03,-11.376617,1.0124669,-1.1938918
2018-08-04,-11.097217,1.00727,-1.1829964
2018-08-05,-10.906561,1.0036853,-1.1752699
2018-08-06,-11.121544,1.0078513,-1.1827679
2018-08-07,-11.854557,1.0209074,-1.2087968
2018-08-08,-11.85323,1.0208817,-1.2083477
2018-08-09,-11.851542,1.0208593,-1.2079065
2018-08-10,-11.335692,1.0107455,-1.1873579
2018-08-11,-11.18014,1.0078903,-1.1810973
2018-08-12,-10.449295,0.9905952,-1.1484043
2018-08-13,-10.458645,0.9908187,-1.1479292
2018-08-14,-10.468097,0.9910515,-1.1474707
2018-08-15,-10.468097,0.9910515,-1.1474707
2018-08-16,-10.463784,0.9908084,-1.1467035
2018-08-17,-10.632552,0.9945966,-1.1532369
2018-08-18,-10.646319,0.9950892,-1.1535775
2018-08-19,-10.4588,0.9909086,-1.1449181
2018-08-20,-10.034826,0.9799237,-1.1234279
2018-08-21,-9.181466,0.9510667,-1.0715471
2018-08-22,-9.175019,0.9506379,-1.0705222
2018-08-23,-9.168748,0.9502146,-1.0695071
2018-08-24,-8.86145,0.9394049,-1.0488816
2018-08-25,-9.24755,0.951861,-1.0719425
2018-08-26,-9.330021,0.9544909,-1.0763026
2018-08-27,-9.733139,0.9659131,-1.0973759
2018-08-28,-9.702404,0.96502,-1.0948216
2018-08-29,-9.696553,0.9647069,-1.0939765
2018-08-30,-9.690749,0.9643994,-1.0931422
2018-08-31,-9.362487,0.9541365,-1.0733996
2018-09-01,-9.740278,0.9651916,-1.0938655
2018-09-02,-9.489885,0.9577336,-1.0794449
2018-09-03,-9.385722,0.9544671,-1.0725067
2018-09-04,-9.137444,0.9461953,-1.0564627
2018-09-05,-9.130998,0.9458158,-1.055535
2018-09-06,-9.124698,0.9454416,-1.0546171
2018-09-07,-9.201365,0.9478872,-1.058347
2018-09-08,-9.576212,0.9595615,-1.0797743
2018-09-09,-9.438964,0.9553848,-1.0714264
2018-09-10,-9.593355,0.9600776,-1.0793973
2018-09-11,-9.788631,0.965856,-1.0894359
2018-09-12,-9.782504,0.9656141,-1.0887228
2018-09-13,-9.776306,0.9653774,-1.0880198
2018-09-14,-9.975536,0.9712057,-1.0981435
2018-09-15,-10.225022,0.9782366,-1.1108609
2018-09-16,-10.238242,0.9787546,-1.1112231
2018-09-17,-9.687758,0.9617112,-1.0794895
2018-09-18,-9.465024,0.9546163,-1.0656047
2018-09-19,-9.458647,0.9543485,-1.0648656
2018-09-20,-9.452215,0.9540857,-1.064136
2018-09-21,-9.532717,0.956743,-1.0682153
2018-09-22,-9.318544,0.9496377,-1.05464
2018-09-23,-9.182402,0.9450166,-1.0455861
2018-09-24,-9.120953,0.9429448,-1.0411808
2018-09-25,-9.205454,0.9459601,-1.0461274
2018-09-26,-9.205454,0.9459601,-1.0461274
2018-09-27,-9.198501,0.9456592,-1.0453484
2018-09-28,-9.19168,0.9453634,-1.0445789
2018-09-29,-9.19168,0.9453634,-1.0445789
2018-09-30,-9.12996,0.9432654,-1.0401305
2018-10-01,-8.952266,0.9367422,-1.0274649
2018-10-02,-8.956189,0.9369042,-1.026936
2018-10-03,-8.956189,0.9369042,-1.026936
2018-10-04,-8.948943,0.93658,-1.0261322
2018-10-05,-9.025005,0.9394154,-1.030494
2018-10-06,-9.109263,0.9425582,-1.035635
2018-10-07,-9.490659,0.9557906,-1.0595052
2018-10-08,-9.996351,0.9720023,-1.0888864
2018-10-09,-9.996351,0.9720023,-1.0888864
2018-10-10,-9.989104,0.9718623,-1.0883624
2018-10-11,-9.981892,0.9717259,-1.0878456
2018-10-12,-10.108246,0.9758063,-1.0945532
2018-10-13,-9.799573,0.9659585,-1.0760005
2018-10-14,-10.249269,0.9798612,-1.1013659
2018-10-15,-10.461005,0.9863126,-1.1125515
2018-10-16,-10.342747,0.9831126,-1.1057179
2018-10-17,-10.335601,0.9830374,-1.1053012
2018-10-18,-10.328381,0.9829644,-1.1048894
2018-10-19,-10.792102,0.9965838,-1.1296104
2018-10-20,-10.806145,0.9971628,-1.13007
2018-10-21,-10.521811,0.9889637,-1.1143243
2018-10-22,-10.950356,1.0014028,-1.1368663
2018-10-23,-11.000036,1.0031974,-1.139313
2018-10-24,-10.992491,1.0032082,-1.139036
2018-10-25,-10.98467,1.0032196,-1.1387612
2018-10-26,-10.732499,0.9962715,-1.1249835
2018-10-27,-10.448812,0.9878205,-1.108838
2018-10-28,-10.128767,0.9777409,-1.089851
2018-10-29,-10.38116,0.9858881,-1.1040871
2018-10-30,-10.096425,0.9770078,-1.0870133
2018-10-31,-10.089588,0.9769256,-1.0866038
2018-11-01,-10.082545,0.976845,-1.0861982
2018-11-02,-10.540429,0.9914826,-1.1125049
2018-11-03,-10.469784,0.9894693,-1.1081654
2018-11-04,-10.315582,0.984753,-1.0988857
2018-11-05,-10.03123,0.9756441,-1.0814532
2018-11-06,-10.118705,0.9788361,-1.0864378
2018-11-07,-10.111349,0.9787656,-1.0860549
2018-11-08,-10.104149,0.9786977,-1.0856771
2018-11-09,-9.864627,0.9707257,-1.0703732
2018-11-10,-9.676272,0.9640999,-1.0577878
2018-11-11,-9.768372,0.9675011,-1.063356
2018-11-12,-9.375536,0.9527913,-1.0362876
