date,Intercept,beta1,beta2
2018-07-12,-4.343527483,-1.170890144,1.71065973
2018-07-13,-4.365707447,-1.16138132,1.676673496
2018-07-14,-4.140410672,-1.279522972,1.858447207
2018-07-15,-4.121663678,-1.282842885,1.859053983
2018-07-16,-4.119560486,-1.282973285,1.86616686
2018-07-17,-4.123350403,-1.282851822,1.86597377
2018-07-18,-4.123350403,-1.282851822,1.86597377
2018-07-19,-4.123350403,-1.282851822,1.86597377
2018-07-20,-4.097383112,-1.29554352,1.87899292
2018-07-21,-4.107891904,-1.290659642,1.874402322
2018-07-22,-4.117963513,-1.284605597,1.867851692
2018-07-23,-4.130315708,-1.269430644,1.850361099
2018-07-24,-4.130115672,-1.273258417,1.854826501
2018-07-25,-4.130115672,-1.273258417,1.854826501
2018-07-26,-4.130115672,-1.273258417,1.854826501
2018-07-27,-4.086784493,-1.295695746,1.879668424
2018-07-28,-4.093943699,-1.292943138,1.876899682
2018-07-29,-4.048485007,-1.299099769,1.878616835
2018-07-30,-4.044679307,-1.29613901,1.872407064
2018-07-31,-4.051016328,-1.299166984,1.878103058
2018-08-01,-4.051016328,-1.299166984,1.878103058
2018-08-02,-4.051016328,-1.299166984,1.878103058
2018-08-03,-4.036955122,-1.290436158,1.861604403
2018-08-04,-4.041930513,-1.299277817,1.876535535
2018-08-05,-4.047930808,-1.302720011,1.883057898
2018-08-06,-4.044884204,-1.300000031,1.87729058
2018-08-07,-4.019457874,-1.274006505,1.833431941
2018-08-08,-4.019457874,-1.274006505,1.833431941
2018-08-09,-4.019457874,-1.274006505,1.833431941
2018-08-10,-4.00978982,-1.300389446,1.874565982
2018-08-11,-4.013911797,-1.305393098,1.882878669
2018-08-12,-3.995387332,-1.320236768,1.906839233
2018-08-13,-3.99911378,-1.320095909,1.906616318
2018-08-14,-4.002846804,-1.319954634,1.906392716
2018-08-15,-4.002846804,-1.319954634,1.906392716
2018-08-16,-4.002846804,-1.319954634,1.906392716
2018-08-17,-4.003074852,-1.321759971,1.907740853
2018-08-18,-4.006797054,-1.321628295,1.907527225
2018-08-19,-4.010631624,-1.319715538,1.906072743
2018-08-20,-4.009262016,-1.310044889,1.894992803
2018-08-21,-3.980204032,-1.273598489,1.848023888
2018-08-22,-3.980204032,-1.273598489,1.848023888
2018-08-23,-3.980204032,-1.273598489,1.848023888
2018-08-24,-3.986901545,-1.243796211,1.809438004
2018-08-25,-3.967216027,-1.281584132,1.858011668
2018-08-26,-3.968876749,-1.287302925,1.865310869
2018-08-27,-3.955087017,-1.314825663,1.900313762
