date,Intercept,beta1,beta2
2018-07-12,-7.513596,0.015165155,-0.019138868
2018-07-13,-7.296401,-0.039391939,0.049249491
2018-07-14,-7.31391,-0.029597597,0.039450496
2018-07-15,-7.323305,-0.028562634,0.038197591
2018-07-16,-7.333917,-0.024337446,0.032817841
2018-07-17,-7.269351,-0.03740141,0.048396823
2018-07-18,-7.269351,-0.03740141,0.048396823
2018-07-19,-7.269351,-0.03740141,0.048396823
2018-07-20,-7.285799,-0.035615638,0.046655533
2018-07-21,-7.243879,-0.039746984,0.050456242
2018-07-22,-7.267988,-0.036399351,0.047554961
2018-07-23,-7.253536,-0.038315019,0.049326398
2018-07-24,-7.153835,-0.043788849,0.052895009
2018-07-25,-7.153835,-0.043788849,0.052895009
2018-07-26,-7.153835,-0.043788849,0.052895009
2018-07-27,-7.149873,-0.04339318,0.051948416
2018-07-28,-7.149131,-0.04307271,0.05124306
2018-07-29,-6.762008,-0.064400364,0.066789906
2018-07-30,-6.887043,-0.042516952,0.053104938
2018-07-31,-6.765897,-0.045532053,0.053534142
2018-08-01,-6.765897,-0.045532053,0.053534142
2018-08-02,-6.765897,-0.045532053,0.053534142
2018-08-03,-6.843244,-0.04197067,0.052876384
2018-08-04,-6.85275,-0.041859961,0.052853002
2018-08-05,-6.725207,-0.04629189,0.055051657
2018-08-06,-6.739791,-0.04641757,0.055514567
2018-08-07,-6.754287,-0.046519609,0.055942804
2018-08-08,-6.754287,-0.046519609,0.055942804
2018-08-09,-6.754287,-0.046519609,0.055942804
2018-08-10,-6.74099,-0.046232413,0.05501248
2018-08-11,-6.716141,-0.045728276,0.053492251
2018-08-12,-6.794073,-0.044212465,0.054833383
2018-08-13,-6.79997,-0.044171361,0.054789692
2018-08-14,-6.652068,-0.048212957,0.056046335
2018-08-15,-6.652068,-0.048212957,0.056046335
2018-08-16,-6.652068,-0.048212957,0.056046335
2018-08-17,-6.58479,-0.047153086,0.052764559
2018-08-18,-6.206145,-0.062840589,0.064556874
2018-08-19,-6.218729,-0.06304975,0.0650349
2018-08-20,-6.0205,-0.061511768,0.059094539
2018-08-21,-5.81886,-0.05863064,0.051937276
2018-08-22,-5.81886,-0.05863064,0.051937276
2018-08-23,-5.81886,-0.05863064,0.051937276
2018-08-24,-6.115363,-0.036027408,0.034681409
2018-08-25,-6.112812,-0.035854964,0.034355792
2018-08-26,-6.304019,-0.020730838,0.022615178
2018-08-27,-6.421877,-0.01501438,0.01858369
2018-08-28,-6.27771,-0.018425631,0.020751053
2018-08-29,-6.27771,-0.018425631,0.020751053
2018-08-30,-6.27771,-0.018425631,0.020751053
2018-08-31,-6.055336,-0.024818656,0.025441395
2018-09-01,-6.05357,-0.024752179,0.025272699
2018-09-02,-6.170502,-0.023377841,0.026027488
2018-09-03,-6.097965,-0.023168376,0.024584005
2018-09-04,-6.089723,-0.023034714,0.024226077
2018-09-05,-6.089723,-0.023034714,0.024226077
2018-09-06,-6.089723,-0.023034714,0.024226077
2018-09-07,-6.09492,-0.023044751,0.024257993
2018-09-08,-6.223054,-0.019152887,0.022275923
2018-09-09,-6.222465,-0.019119915,0.022156062
2018-09-10,-6.085263,-0.021108438,0.022675132
2018-09-11,-6.032757,-0.020927834,0.02166604
2018-09-12,-6.032757,-0.020927834,0.02166604
2018-09-13,-6.032757,-0.020927834,0.02166604
2018-09-14,-5.867138,-0.023647878,0.023015139
2018-09-15,-6.034504,-0.014824289,0.015504121
2018-09-16,-6.148657,-0.01187246,0.0137597
2018-09-17,-6.10046,-0.012018437,0.013325938
2018-09-18,-5.95681,-0.014647248,0.01491688
2018-09-19,-5.95681,-0.014647248,0.01491688
2018-09-20,-5.95681,-0.014647248,0.01491688
2018-09-21,-5.975427,-0.01470225,0.015168087
2018-09-22,-5.95198,-0.014699139,0.014850282
2018-09-23,-5.814647,-0.017030738,0.016304677
2018-09-24,-5.887118,-0.016579984,0.016560486
2018-09-25,-5.754876,-0.018834418,0.018038859
2018-09-26,-5.754876,-0.018834418,0.018038859
2018-09-27,-5.754876,-0.018834418,0.018038859
2018-09-28,-5.754876,-0.018834418,0.018038859
2018-09-29,-5.754876,-0.018834418,0.018038859
2018-09-30,-5.782306,-0.018743497,0.018167215
2018-10-01,-5.896565,-0.016669365,0.017064566
2018-10-02,-5.99911,-0.015212652,0.016674283
2018-10-03,-5.99911,-0.015212652,0.016674283
2018-10-04,-5.99911,-0.015212652,0.016674283
