date,Intercept,beta1,beta2
2018-07-12,-5.399698,0.6496561,-1.0604482
2018-07-13,-5.99778,0.6607202,-1.0838224
2018-07-14,-5.028582,0.5286517,-0.8894526
2018-07-15,-4.932684,0.4854818,-0.8279443
2018-07-16,-4.937239,0.4856206,-0.8280785
2018-07-17,-4.937239,0.4856206,-0.8280785
2018-07-18,-4.937239,0.4856206,-0.8280785
2018-07-19,-4.972236,0.5097789,-0.8634223
2018-07-20,-4.952371,0.4968349,-0.8440916
2018-07-21,-4.936892,0.4867866,-0.8293845
2018-07-22,-4.893697,0.4685651,-0.8038373
2018-07-23,-4.906058,0.4718012,-0.8082375
2018-07-24,-4.906058,0.4718012,-0.8082375
2018-07-25,-4.906058,0.4718012,-0.8082375
2018-07-26,-4.952396,0.5057753,-0.8565039
2018-07-27,-4.945329,0.4996125,-0.8472631
2018-07-28,-5.003501,0.5437446,-0.9131621
2018-07-29,-5.03639,0.5536548,-0.9292191
2018-07-30,-5.016311,0.5459946,-0.9165976
2018-07-31,-5.016311,0.5459946,-0.9165976
2018-08-01,-5.016311,0.5459946,-0.9165976
2018-08-02,-5.085171,0.564925,-0.947739
2018-08-03,-5.033972,0.5528504,-0.9272555
2018-08-04,-5.008321,0.5430084,-0.9112152
2018-08-05,-5.041006,0.5530042,-0.9273329
2018-08-06,-5.203031,0.5812015,-0.9749477
2018-08-07,-5.203031,0.5812015,-0.9749477
2018-08-08,-5.203031,0.5812015,-0.9749477
2018-08-09,-5.058396,0.5662137,-0.9472875
2018-08-10,-5.032645,0.5593781,-0.9356056
2018-08-11,-4.918197,0.5157365,-0.8688908
2018-08-12,-4.923097,0.5158492,-0.8689874
2018-08-13,-4.928007,0.515962,-0.869084
2018-08-14,-4.928007,0.515962,-0.869084
2018-08-15,-4.928007,0.515962,-0.869084
2018-08-16,-4.948607,0.5248812,-0.8825579
2018-08-17,-4.953654,0.5249808,-0.8826353
2018-08-18,-4.935257,0.5140654,-0.8660337
2018-08-19,-4.884924,0.4898271,-0.830835
2018-08-20,-4.727019,0.4442167,-0.7719374
2018-08-21,-4.727019,0.4442167,-0.7719374
2018-08-22,-4.727019,0.4442167,-0.7719374
2018-08-23,-4.665849,0.4396974,-0.768492
2018-08-24,-4.729168,0.4458681,-0.7736491
2018-08-25,-4.744177,0.44781,-0.7758461
2018-08-26,-4.793768,0.4626655,-0.7948459
2018-08-27,-4.793502,0.461356,-0.7930144
2018-08-28,-4.793502,0.461356,-0.7930144
2018-08-29,-4.793502,0.461356,-0.7930144
2018-08-30,-4.745045,0.4493877,-0.7776247
2018-08-31,-4.791466,0.4628646,-0.7949921
2018-09-01,-4.756979,0.4532364,-0.782301
2018-09-02,-4.744464,0.4502008,-0.7785017
2018-09-03,-4.703109,0.4445104,-0.7721688
2018-09-04,-4.703109,0.4445104,-0.7721688
2018-09-05,-4.703109,0.4445104,-0.7721688
2018-09-06,-4.719235,0.4459296,-0.7735619
2018-09-07,-4.770896,0.4564588,-0.7862397
2018-09-08,-4.752576,0.4520356,-0.7805856
2018-09-09,-4.776922,0.456756,-0.7865313
2018-09-10,-4.804449,0.463768,-0.7958283
2018-09-11,-4.804449,0.463768,-0.7958283
2018-09-12,-4.804449,0.463768,-0.7958283
2018-09-13,-4.830911,0.4718734,-0.8069977
2018-09-14,-4.860706,0.4827704,-0.8225084
2018-09-15,-4.865528,0.4829484,-0.8226889
2018-09-16,-4.783616,0.4572306,-0.7872525
2018-09-17,-4.752345,0.4502214,-0.7782284
2018-09-18,-4.752345,0.4502214,-0.7782284
2018-09-19,-4.752345,0.4502214,-0.7782284
2018-09-20,-4.76754,0.4525063,-0.7810365
2018-09-21,-4.733861,0.446797,-0.7741164
2018-09-22,-4.711481,0.4443149,-0.7715291
2018-09-23,-4.702039,0.4435714,-0.7709399
2018-09-24,-4.71923,0.4447049,-0.7719092
2018-09-25,-4.71923,0.4447049,-0.7719092
2018-09-26,-4.71923,0.4447049,-0.7719092
2018-09-27,-4.71923,0.4447049,-0.7719092
2018-09-28,-4.71923,0.4447049,-0.7719092
2018-09-29,-4.709687,0.4439578,-0.7713111
2018-09-30,-4.675778,0.4426463,-0.7709174
2018-10-01,-4.67989,0.442845,-0.7711022
2018-10-02,-4.67989,0.442845,-0.7711022
2018-10-03,-4.67989,0.442845,-0.7711022
2018-10-04,-4.698411,0.4433762,-0.771138
2018-10-05,-4.71655,0.4441544,-0.7715584
2018-10-06,-4.777512,0.4514285,-0.7792576
2018-10-07,-4.841068,0.4694209,-0.8028784
2018-10-08,-4.841068,0.4694209,-0.8028784
2018-10-09,-4.841068,0.4694209,-0.8028784
2018-10-10,-4.841068,0.4694209,-0.8028784
2018-10-11,-4.86081,0.4742743,-0.8096652
2018-10-12,-4.81662,0.4621363,-0.7928354
2018-10-13,-4.870364,0.4799478,-0.8175934
2018-10-14,-4.899915,0.4888023,-0.8305179
2018-10-15,-4.887954,0.4837552,-0.8229768
2018-10-16,-4.887954,0.4837552,-0.8229768
2018-10-17,-4.887954,0.4837552,-0.8229768
2018-10-18,-4.945651,0.5047441,-0.8541726
2018-10-19,-4.950988,0.5049055,-0.8543259
2018-10-20,-4.910902,0.492186,-0.8349675
2018-10-21,-4.968565,0.5110677,-0.8635903
2018-10-22,-4.980724,0.5129374,-0.8664554
2018-10-23,-4.980724,0.5129374,-0.8664554
2018-10-24,-4.980724,0.5129374,-0.8664554
2018-10-25,-4.944321,0.5023531,-0.849892
2018-10-26,-4.904279,0.4898292,-0.8309841
2018-10-27,-4.858739,0.4762347,-0.8112641
2018-10-28,-4.894115,0.4862513,-0.8256692
2018-10-29,-4.85519,0.4748352,-0.8091883
2018-10-30,-4.85519,0.4748352,-0.8091883
2018-10-31,-4.85519,0.4748352,-0.8091883
2018-11-01,-4.912839,0.4941885,-0.8371047
2018-11-02,-4.905987,0.4909839,-0.8322069
2018-11-03,-4.886607,0.4844874,-0.8225457
2018-11-04,-4.846793,0.4735162,-0.8068483
2018-11-05,-4.862879,0.4766358,-0.8111738
2018-11-06,-4.862879,0.4766358,-0.8111738
2018-11-07,-4.862879,0.4766358,-0.8111738
2018-11-08,-4.829041,0.4682079,-0.7994173
2018-11-09,-4.800664,0.4623224,-0.7915433
2018-11-10,-4.817467,0.4647756,-0.7946968
2018-11-11,-4.746315,0.454216,-0.7815981
2018-11-12,-4.633105,0.4468167,-0.7753012
2018-11-13,-4.633105,0.4468167,-0.7753012
2018-11-14,-4.633105,0.4468167,-0.7753012
2018-11-15,-4.628616,0.4470439,-0.7758545
2018-11-16,-4.529191,0.4490132,-0.7825042
2018-11-17,-4.642371,0.4481627,-0.7758227
2018-11-18,-4.646601,0.4483733,-0.7760169
2018-11-19,-4.624791,0.4483859,-0.7768699
2018-11-20,-4.624791,0.4483859,-0.7768699
2018-11-21,-4.624791,0.4483859,-0.7768699
2018-11-22,-4.653342,0.4487218,-0.77632
2018-11-23,-4.558332,0.4487913,-0.7799183
2018-11-24,-4.571747,0.4485923,-0.7791696
2018-11-25,-4.611007,0.4478072,-0.7765879
2018-11-26,-4.56617,0.4491111,-0.7800806
2018-11-27,-4.56617,0.4491111,-0.7800806
2018-11-28,-4.56617,0.4491111,-0.7800806
2018-11-29,-4.597663,0.4483297,-0.7778276
2018-11-30,-4.561968,0.4497518,-0.7811438
2018-12-01,-4.512457,0.4524988,-0.7867792
2018-12-02,-4.433685,0.4579972,-0.7971387
2018-12-03,-4.401006,0.4612548,-0.8027174
2018-12-04,-4.401006,0.4612548,-0.8027174
2018-12-05,-4.401006,0.4612548,-0.8027174
2018-12-06,-4.25001,0.4742748,-0.8248733
2018-12-07,-4.225409,0.4774877,-0.8298031
2018-12-08,-4.228822,0.4775205,-0.8297098
2018-12-09,-4.232241,0.4775533,-0.8296164
2018-12-10,-4.276236,0.472904,-0.8221107
2018-12-11,-4.276236,0.472904,-0.8221107
2018-12-12,-4.276236,0.472904,-0.8221107
2018-12-13,-4.191452,0.4822606,-0.8367347
2018-12-14,-4.263005,0.4742154,-0.8240229
2018-12-15,-4.252457,0.4758176,-0.826411
2018-12-16,-4.165542,0.4855343,-0.8413656
2018-12-17,-4.27665,0.4728252,-0.8213851
2018-12-18,-4.27665,0.4728252,-0.8213851
2018-12-19,-4.27665,0.4728252,-0.8213851
2018-12-20,-4.293782,0.4713741,-0.8189188
2018-12-21,-4.384696,0.462215,-0.8036417
2018-12-22,-4.400956,0.4611108,-0.8016173
2018-12-23,-4.307571,0.4698381,-0.816111
2018-12-24,-4.307571,0.4698381,-0.816111
2018-12-25,-4.307571,0.4698381,-0.816111
2018-12-26,-4.307571,0.4698381,-0.816111
2018-12-27,-4.253832,0.4758361,-0.825539
2018-12-28,-4.098139,0.4917754,-0.8499273
2018-12-29,-3.853961,0.5166458,-0.8848216
2018-12-30,-3.853961,0.5166458,-0.8848216
2018-12-31,-3.853961,0.5166458,-0.8848216
2019-01-01,-3.853961,0.5166458,-0.8848216
2019-01-02,-3.853961,0.5166458,-0.8848216
2019-01-03,-3.966646,0.5018309,-0.8645553
2019-01-04,-3.985763,0.4997037,-0.8614378
2019-01-05,-3.753739,0.5251476,-0.8954146
2019-01-06,-3.82267,0.515861,-0.8832827
2019-01-07,-3.520851,0.5480313,-0.9221397
2019-01-08,-3.520851,0.5480313,-0.9221397
2019-01-09,-3.520851,0.5480313,-0.9221397
2019-01-10,-5.329593,0.7770253,-0.7095476
