date,Intercept,beta1,beta2
2018-07-12,-9.702278,0.16735668,-0.2528414
2018-07-13,-9.548014,0.16858013,-0.2531019
2018-07-14,-10.293755,0.16407998,-0.253342
2018-07-15,-10.387782,0.16352922,-0.2533128
2018-07-16,-9.807053,0.16703754,-0.2530107
2018-07-17,-10.064796,0.165191,-0.2525935
2018-07-18,-10.064796,0.165191,-0.2525935
2018-07-19,-10.064796,0.165191,-0.2525935
2018-07-20,-9.990624,0.16561434,-0.2524326
2018-07-21,-11.089471,0.16250592,-0.2582034
2018-07-22,-10.147318,0.16603868,-0.2543733
2018-07-23,-9.820491,0.16835191,-0.2546517
2018-07-24,-9.581329,0.17037944,-0.2553073
2018-07-25,-9.581329,0.17037944,-0.2553073
2018-07-26,-9.581329,0.17037944,-0.2553073
2018-07-27,-10.418032,0.16521786,-0.2553954
2018-07-28,-9.578763,0.17109237,-0.2562286
2018-07-29,-11.984061,0.17439532,-0.2844624
2018-07-30,-14.178379,0.16307509,-0.3016233
2018-07-31,-11.212762,0.17055799,-0.2714491
2018-08-01,-11.212762,0.17055799,-0.2714491
2018-08-02,-11.212762,0.17055799,-0.2714491
2018-08-03,-13.13344,0.17031941,-0.2962582
2018-08-04,-12.981974,0.17154488,-0.2954331
2018-08-05,-12.401826,0.17474816,-0.2914817
2018-08-06,-11.802601,0.17662424,-0.2862769
2018-08-07,-12.246176,0.17527125,-0.2898388
2018-08-08,-12.246176,0.17527125,-0.2898388
2018-08-09,-12.246176,0.17527125,-0.2898388
2018-08-10,-11.011698,0.17798761,-0.2791317
2018-08-11,-10.933939,0.17815234,-0.2783998
2018-08-12,-9.274286,0.18547021,-0.2728823
2018-08-13,-9.283428,0.18530084,-0.2726337
2018-08-14,-9.29259,0.18513144,-0.2723851
2018-08-15,-9.29259,0.18513144,-0.2723851
2018-08-16,-9.29259,0.18513144,-0.2723851
2018-08-17,-9.468606,0.18344588,-0.2715732
2018-08-18,-9.64663,0.18188042,-0.2709349
2018-08-19,-9.06625,0.1872083,-0.2729255
2018-08-20,-8.749316,0.19069862,-0.2746705
2018-08-21,-7.672352,0.2010148,-0.277734
2018-08-22,-7.672352,0.2010148,-0.277734
2018-08-23,-7.672352,0.2010148,-0.277734
2018-08-24,-6.577538,0.19763748,-0.260265
2018-08-25,-8.110805,0.21243385,-0.2983959
2018-08-26,-8.827255,0.20100896,-0.290029
2018-08-27,-8.753971,0.20219183,-0.290849
2018-08-28,-7.882846,0.21775748,-0.3030198
2018-08-29,-7.882846,0.21775748,-0.3030198
2018-08-30,-7.882846,0.21775748,-0.3030198
2018-08-31,-7.740027,0.22054118,-0.3050442
2018-09-01,-6.811949,0.2348741,-0.3122919
2018-09-02,-6.62018,0.23700922,-0.31225
2018-09-03,-6.889922,0.23420156,-0.312366
2018-09-04,-7.308686,0.22825866,-0.310051
2018-09-05,-7.308686,0.22825866,-0.310051
2018-09-06,-7.308686,0.22825866,-0.310051
2018-09-07,-7.245018,0.22936724,-0.3106182
2018-09-08,-7.684138,0.22166708,-0.3056842
2018-09-09,-9.736329,0.20397935,-0.3021951
2018-09-10,-9.56896,0.20668907,-0.3042557
2018-09-11,-10.02073,0.20005097,-0.2992324
2018-09-12,-10.02073,0.20005097,-0.2992324
2018-09-13,-10.02073,0.20005097,-0.2992324
2018-09-14,-9.851256,0.20242693,-0.300815
2018-09-15,-10.219225,0.19758497,-0.2974723
2018-09-16,-10.591933,0.19355567,-0.2953521
