date,Intercept,beta1,beta2
2018-07-12,-9.602472647,-0.605553653,1.045405605
2018-07-13,-9.456310372,-0.598315837,1.036374879
2018-07-14,-10.16732626,-0.629988434,1.075728555
2018-07-15,-10.25754381,-0.633732927,1.08039217
2018-07-16,-9.705003701,-0.608034813,1.0482801
2018-07-17,-9.951055246,-0.618997333,1.061921708
2018-07-18,-9.951055246,-0.618997333,1.061921708
2018-07-19,-9.951055246,-0.618997333,1.061921708
2018-07-20,-9.880956942,-0.61548411,1.057524175
2018-07-21,-10.93042582,-0.660276524,1.113336139
2018-07-22,-10.03295069,-0.619771093,1.062584358
2018-07-23,-9.722184601,-0.605134573,1.044308008
2018-07-24,-9.495104594,-0.594140085,1.030593058
2018-07-25,-9.495104594,-0.594140085,1.030593058
2018-07-26,-9.495104594,-0.594140085,1.030593058
2018-07-27,-10.29350463,-0.629253058,1.074217536
2018-07-28,-9.494627328,-0.592064813,1.027771466
2018-07-29,-11.79102496,-0.682811884,1.140231053
2018-07-30,-13.74608285,-0.783140693,1.264626865
2018-07-31,-11.06898763,-0.655457068,1.106440859
2018-08-01,-11.06898763,-0.655457068,1.106440859
2018-08-02,-11.06898763,-0.655457068,1.106440859
2018-08-03,-12.86293291,-0.735311074,1.206125503
2018-08-04,-12.72855027,-0.727570439,1.196463676
2018-08-05,-12.19794186,-0.700311435,1.162252285
2018-08-06,-11.63643035,-0.673437161,1.128490538
2018-08-07,-12.05480619,-0.692350374,1.152205718
2018-08-08,-12.05480619,-0.692350374,1.152205718
2018-08-09,-12.05480619,-0.692350374,1.152205718
2018-08-10,-10.88602419,-0.639605912,1.086170786
2018-08-11,-10.81230133,-0.636080121,1.081780999
2018-08-12,-9.224254951,-0.567111249,0.996468814
2018-08-13,-9.233498963,-0.567287805,0.99667226
2018-08-14,-9.242763821,-0.567464587,0.996875935
2018-08-15,-9.242763821,-0.567464587,0.996875935
2018-08-16,-9.242763821,-0.567464587,0.996875935
2018-08-17,-9.411830386,-0.574784084,1.005862406
2018-08-18,-9.582899694,-0.582069334,1.014815908
2018-08-19,-9.027726364,-0.556459512,0.98323386
2018-08-20,-8.724876884,-0.541785189,0.965185176
2018-08-21,-7.691890883,-0.488082605,0.899616006
2018-08-22,-7.691890883,-0.488082605,0.899616006
2018-08-23,-7.691890883,-0.488082605,0.899616006
2018-08-24,-6.626489825,-0.428536283,0.828883914
2018-08-25,-8.117666922,-0.485027223,0.892444161
2018-08-26,-8.803359526,-0.520740819,0.936020351
2018-08-27,-8.733834694,-0.516785713,0.931135249
2018-08-28,-7.901126286,-0.46835712,0.871621168
2018-08-29,-7.901126286,-0.46835712,0.871621168
2018-08-30,-7.901126286,-0.46835712,0.871621168
2018-08-31,-7.764609789,-0.459769298,0.861161665
2018-09-01,-6.867579803,-0.399485618,0.788583154
2018-09-02,-6.680701372,-0.386526902,0.773338378
2018-09-03,-6.944036441,-0.403165551,0.792730538
2018-09-04,-7.350141391,-0.428277711,0.822400872
2018-09-05,-7.350141391,-0.428277711,0.822400872
2018-09-06,-7.350141391,-0.428277711,0.822400872
2018-09-07,-7.289005309,-0.424042304,0.817305728
2018-09-08,-7.712476498,-0.449765869,0.848122835
2018-09-09,-9.682310486,-0.538133617,0.954410217
2018-09-10,-9.523040347,-0.529503939,0.943696704
2018-09-11,-9.955443249,-0.551007063,0.970328111
2018-09-12,-9.955443249,-0.551007063,0.970328111
2018-09-13,-9.955443249,-0.551007063,0.970328111
2018-09-14,-9.794063148,-0.542505505,0.959762535
2018-09-15,-10.14655236,-0.559629963,0.981001573
2018-09-16,-10.50366454,-0.576524546,1.001994518
2018-09-17,-9.124713956,-0.505629057,0.913837059
2018-09-18,-9.466312881,-0.523462054,0.935880555
2018-09-19,-9.466312881,-0.523462054,0.935880555
2018-09-20,-9.466312881,-0.523462054,0.935880555
2018-09-21,-11.00627328,-0.59365723,1.022543922
2018-09-22,-9.861719434,-0.536748552,0.951625141
2018-09-23,-10.99650301,-0.589823127,1.017363316
2018-09-24,-10.47329397,-0.563850157,0.98497169
