date,Intercept,beta1,beta2
2018-07-12,-73.2394,0.095488558,-0.170711775
2018-07-13,-73.7281,0.090612375,-0.163817294
2018-07-14,-73.10541,0.097981915,-0.174105
2018-07-15,-74.08818,0.140054837,-0.231926423
2018-07-16,-74.3247,0.142266318,-0.23180404
2018-07-17,-74.27399,0.140900079,-0.231768865
2018-07-18,-74.27399,0.140900079,-0.231768865
2018-07-19,-74.27399,0.140900079,-0.231768865
2018-07-20,-73.75947,0.135960935,-0.230147264
2018-07-21,-74.19301,0.141612626,-0.228374094
2018-07-22,-73.82949,0.145210114,-0.226606339
2018-07-23,-73.98346,0.142624753,-0.229717071
2018-07-24,-73.92308,0.14508138,-0.228975701
2018-07-25,-73.92308,0.14508138,-0.228975701
2018-07-26,-73.92308,0.14508138,-0.228975701
2018-07-27,-73.66919,0.147638488,-0.229276186
2018-07-28,-73.95689,0.144693543,-0.230696213
2018-07-29,-74.01429,0.143492817,-0.230818057
2018-07-30,-69.94668,0.12453962,-0.189040702
2018-07-31,-66.99174,0.133862495,-0.198740869
2018-08-01,-66.99174,0.133862495,-0.198740869
2018-08-02,-66.99174,0.133862495,-0.198740869
2018-08-03,-69.33726,0.126163326,-0.1907069
2018-08-04,-68.9519,0.127747586,-0.192331243
2018-08-05,-68.03383,0.131437636,-0.196330228
2018-08-06,-70.13222,0.12490967,-0.19001696
2018-08-07,-65.72415,0.135391305,-0.199898977
2018-08-08,-65.72415,0.135391305,-0.199898977
2018-08-09,-65.72415,0.135391305,-0.199898977
2018-08-10,-65.16504,0.137679439,-0.202450158
2018-08-11,-67.40504,0.129860581,-0.193828082
2018-08-12,-67.45891,0.129781499,-0.193694123
2018-08-13,-67.51287,0.129702344,-0.193560055
2018-08-14,-67.56693,0.129623117,-0.193425878
2018-08-15,-67.56693,0.129623117,-0.193425878
2018-08-16,-67.56693,0.129623117,-0.193425878
2018-08-17,-67.35493,0.130576357,-0.194449605
2018-08-18,-63.93195,0.14194394,-0.206954284
2018-08-19,-66.64086,0.132899553,-0.197072719
2018-08-20,-61.11318,0.146737494,-0.21130666
2018-08-21,-63.57043,0.139367788,-0.203427756
2018-08-22,-63.57043,0.139367788,-0.203427756
2018-08-23,-63.57043,0.139367788,-0.203427756
2018-08-24,-61.83749,0.145218591,-0.20981318
2018-08-25,-67.42479,0.137157761,-0.204250712
2018-08-26,-66.40253,0.141722129,-0.209253176
2018-08-27,-68.37694,0.133995935,-0.201073502
2018-08-28,-68.43245,0.133912231,-0.200932823
2018-08-29,-68.43245,0.133912231,-0.200932823
2018-08-30,-68.43245,0.133912231,-0.200932823
2018-08-31,-55.33356,0.079451977,-0.120061578
2018-09-01,-56.1967,0.081211536,-0.122493487
2018-09-02,-45.92499,0.007585301,-0.028966154
2018-09-03,-41.01094,-0.036322418,0.022861768
2018-09-04,-46.99853,0.0228034,-0.04756589
2018-09-05,-46.99853,0.0228034,-0.04756589
2018-09-06,-46.99853,0.0228034,-0.04756589
2018-09-07,-43.6428,-0.003519739,-0.015778526
2018-09-08,-48.6713,0.038650479,-0.067195829
2018-09-09,-48.71547,0.038597648,-0.06709734
2018-09-10,-49.67108,0.04382003,-0.073619787
2018-09-11,-50.6176,0.048605721,-0.079648201
2018-09-12,-50.6176,0.048605721,-0.079648201
2018-09-13,-50.6176,0.048605721,-0.079648201
2018-09-14,-46.87976,0.02499549,-0.050133277
2018-09-15,-45.97,0.018325341,-0.041956286
2018-09-16,-43.57357,-0.000488388,-0.019303585
2018-09-17,-47.33375,0.029675026,-0.055844786
2018-09-18,-45.45386,0.016301057,-0.039464866
2018-09-19,-45.45386,0.016301057,-0.039464866
2018-09-20,-45.45386,0.016301057,-0.039464866
2018-09-21,-44.03716,0.005283218,-0.02618006
2018-09-22,-37.96916,-0.057548508,0.047293078
2018-09-23,-44.11625,0.012046857,-0.034337538
2018-09-24,-45.11992,0.019350425,-0.04313913
2018-09-25,-43.69385,0.008170585,-0.029615533
2018-09-26,-43.69385,0.008170585,-0.029615533
2018-09-27,-43.69385,0.008170585,-0.029615533
2018-09-28,-43.69385,0.008170585,-0.029615533
2018-09-29,-43.69385,0.008170585,-0.029615533
2018-09-30,-49.20627,0.052567397,-0.08441567
2018-10-01,-47.83049,0.045077232,-0.07492568
2018-10-02,-48.34489,0.047598132,-0.078062735
2018-10-03,-48.34489,0.047598132,-0.078062735
2018-10-04,-48.34489,0.047598132,-0.078062735
2018-10-05,-46.95358,0.039437711,-0.067822954
2018-10-06,-45.0484,0.026816679,-0.052254741
2018-10-07,-49.24223,0.054899485,-0.087234448
2018-10-08,-47.85956,0.047655311,-0.078032612
2018-10-09,-47.85956,0.047655311,-0.078032612
2018-10-10,-47.85956,0.047655311,-0.078032612
2018-10-11,-47.85956,0.047655311,-0.078032612
2018-10-12,-48.37652,0.050093256,-0.081072861
2018-10-13,-52.02231,0.067855696,-0.103910547
2018-10-14,-50.68134,0.062682911,-0.097104891
2018-10-15,-50.72747,0.062603143,-0.096971892
2018-10-16,-48.39264,0.051719339,-0.083002283
2018-10-17,-48.39264,0.051719339,-0.083002283
2018-10-18,-48.39264,0.051719339,-0.083002283
2018-10-19,-47.47755,0.04665569,-0.076595884
2018-10-20,-37.71953,-0.082945062,0.079820548
2018-10-21,-36.23057,-0.108266996,0.108968326
2018-10-22,-42.46703,-0.00423735,-0.013552643
2018-10-23,-43.49147,0.005680069,-0.025507835
2018-10-24,-43.49147,0.005680069,-0.025507835
2018-10-25,-43.49147,0.005680069,-0.025507835
2018-10-26,-40.49994,-0.028325824,0.015348982
2018-10-27,-39.53221,-0.041288612,0.030696859
2018-10-28,-42.5095,-0.004342479,-0.01329733
2018-10-29,-43.53752,0.005644618,-0.025340771
2018-10-30,-40.01684,-0.03618977,0.024863678
2018-10-31,-40.01684,-0.03618977,0.024863678
2018-11-01,-40.01684,-0.03618977,0.024863678
2018-11-02,-42.03485,-0.011411607,-0.004632356
2018-11-03,-57.57071,0.270925881,-0.37739332
2018-11-04,-59.2176,0.253244277,-0.356816916
2018-11-05,-59.66004,0.248798673,-0.351534026
2018-11-06,-58.49438,0.261900772,-0.366859217
2018-11-07,-58.49438,0.261900772,-0.366859217
2018-11-08,-58.49438,0.261900772,-0.366859217
2018-11-09,-55.96505,0.289906929,-0.399021487
2018-11-10,-56.86358,0.280269014,-0.388009489
2018-11-11,-60.42362,0.24264712,-0.344555093
2018-11-12,-60.8548,0.238363727,-0.339406112
2018-11-13,-58.47531,0.264533467,-0.370270031
2018-11-14,-58.47531,0.264533467,-0.370270031
2018-11-15,-58.47531,0.264533467,-0.370270031
2018-11-16,-56.82195,0.283367137,-0.392016972
2018-11-17,-60.75436,0.24148138,-0.34358672
2018-11-18,-58.78608,0.263693236,-0.369861828
2018-11-19,-63.41992,0.215840724,-0.313515808
2018-11-20,-63.8077,0.212165672,-0.308998545
2018-11-21,-63.8077,0.212165672,-0.308998545
2018-11-22,-63.8077,0.212165672,-0.308998545
2018-11-23,-61.29965,0.239316103,-0.341862197
2018-11-24,-63.76341,0.21304093,-0.310167943
2018-11-25,-62.02273,0.232183938,-0.333396817
2018-11-26,-66.73391,0.187326721,-0.280118641
2018-11-27,-65.93955,0.195702136,-0.290246692
2018-11-28,-65.93955,0.195702136,-0.290246692
2018-11-29,-65.93955,0.195702136,-0.290246692
2018-11-30,-64.76268,0.208294819,-0.305568423
2018-12-01,-61.21616,0.246471769,-0.351787205
2018-12-02,-64.27973,0.213002657,-0.311495512
2018-12-03,-62.22734,0.236004823,-0.339464488
2018-12-04,-64.2767,0.213592159,-0.312270588
2018-12-05,-64.2767,0.213592159,-0.312270588
2018-12-06,-64.2767,0.213592159,-0.312270588
2018-12-07,-65.5556,0.200433964,-0.296206502
2018-12-08,-54.62022,0.287151276,-0.394575887
2018-12-09,-64.69584,0.229064404,-0.338801819
2018-12-10,-61.87356,0.263882715,-0.380660539
2018-12-11,-61.58692,0.268247734,-0.385857844
2018-12-12,-61.58692,0.268247734,-0.385857844
2018-12-13,-61.58692,0.268247734,-0.385857844
2018-12-14,-54.2685,0.361889214,-0.49445411
2018-12-15,-58.85297,0.297879048,-0.42125118
2018-12-16,-61.0096,0.268593914,-0.38627569
2018-12-17,-57.19003,0.321328009,-0.449130564
2018-12-18,-59.12435,0.293693303,-0.416408173
2018-12-19,-59.12435,0.293693303,-0.416408173
2018-12-20,-59.12435,0.293693303,-0.416408173
2018-12-21,-58.01479,0.310239044,-0.436077473
2018-12-22,-60.24979,0.279046311,-0.398935773
2018-12-23,-55.86045,0.341277586,-0.472700193
2018-12-24,-50.99008,0.418224988,-0.560372772
2018-12-25,-50.99008,0.418224988,-0.560372772
2018-12-26,-50.99008,0.418224988,-0.560372772
2018-12-27,-50.99008,0.418224988,-0.560372772
2018-12-28,-52.76487,0.389204881,-0.527882658
2018-12-29,-54.91132,0.355116458,-0.488904069
2018-12-30,-46.49937,0.486750752,-0.634197931
2018-12-31,-46.49937,0.486750752,-0.634197931
2019-01-01,-46.49937,0.486750752,-0.634197931
2019-01-02,-46.49937,0.486750752,-0.634197931
2019-01-03,-46.49937,0.486750752,-0.634197931
2019-01-04,-54.50648,0.366848014,-0.507263667
2019-01-05,-53.68053,0.382302828,-0.525465912
2019-01-06,-58.73755,0.300640141,-0.428838709
2019-01-07,-58.00622,0.312851208,-0.44368875
2019-01-08,-59.19607,0.294746445,-0.421576989
2019-01-09,-59.19607,0.294746445,-0.421576989
2019-01-10,-59.19607,0.294746445,-0.42157
