date,Intercept,beta1,beta2
2018-10-23,-4.659812031,-1.228866207,1.811487191
2018-10-24,-4.659812031,-1.228866207,1.811487191
2018-10-25,-4.659812031,-1.228866207,1.811487191
2018-10-26,-4.564395772,-1.198703149,1.769498192
2018-10-27,-4.495727401,-1.161622014,1.720078423
2018-10-28,-4.500245847,-1.161392588,1.719738156
2018-10-29,-4.438497931,-1.115064935,1.659361514
2018-10-30,-4.493654739,-1.194077674,1.763882833
2018-10-31,-4.493654739,-1.194077674,1.763882833
2018-11-01,-4.493654739,-1.194077674,1.763882833
2018-11-02,-4.470972221,-1.181445913,1.746918872
2018-11-03,-4.538797875,-1.213749208,1.790636061
2018-11-04,-4.550023008,-1.215506221,1.793067128
2018-11-05,-4.326023345,-1.16222242,1.718296692
2018-11-06,-4.334503007,-1.165050889,1.721969961
2018-11-07,-4.334503007,-1.165050889,1.721969961
2018-11-08,-4.334503007,-1.165050889,1.721969961
2018-11-09,-4.330147274,-1.158654671,1.713534523
2018-11-10,-4.321586506,-1.148953794,1.700799379
2018-11-11,-4.299928274,-1.129149884,1.674953553
2018-11-12,-4.333090562,-1.158378673,1.712978651
2018-11-13,-4.271458793,-1.117419806,1.659338529
2018-11-14,-4.271458793,-1.117419806,1.659338529
2018-11-15,-4.271458793,-1.117419806,1.659338529
2018-11-16,-4.282709078,-1.124125927,1.667974674
2018-11-17,-4.283043454,-1.120439513,1.663152456
2018-11-18,-4.327407362,-1.162367003,1.717799856
2018-11-19,-4.312477901,-1.149843385,1.701307637
2018-11-20,-4.283257247,-1.127115053,1.671576507
2018-11-21,-4.283257247,-1.127115053,1.671576507
2018-11-22,-4.283257247,-1.127115053,1.671576507
2018-11-23,-4.245377753,-1.096190158,1.631416869
2018-11-24,-4.331556808,-1.183272985,1.74817957
2018-11-25,-4.441491386,-1.213439282,1.790603362
2018-11-26,-4.309384048,-1.191621145,1.758593694
2018-11-27,-4.255469116,-1.173508987,1.733867615
2018-11-28,-4.255469116,-1.173508987,1.733867615
2018-11-29,-4.255469116,-1.173508987,1.733867615
2018-11-30,-4.227756051,-1.16023487,1.716107962
2018-12-01,-4.214372284,-1.151549864,1.704586102
2018-12-02,-4.213109505,-1.148383561,1.700379224
2018-12-03,-4.222895912,-1.151065894,1.703868566
2018-12-04,-4.165833783,-1.121195548,1.664606763
2018-12-05,-4.165833783,-1.121195548,1.664606763
2018-12-06,-4.165833783,-1.121195548,1.664606763
2018-12-07,-4.113988725,-1.087981674,1.621517728
2018-12-08,-4.122463241,-1.091287928,1.625721258
2018-12-09,-4.13103034,-1.094564062,1.629890277
2018-12-10,-4.086884703,-1.062727196,1.588876547
2018-12-11,-3.986194892,-1.001261734,1.510072426
2018-12-12,-3.986194892,-1.001261734,1.510072426
2018-12-13,-3.986194892,-1.001261734,1.510072426
2018-12-14,-4.022288985,-1.032037241,1.549265441
2018-12-15,-4.090731219,-1.100025566,1.636845647
2018-12-16,-4.07835869,-1.089769547,1.623545039
2018-12-17,-4.115620505,-1.112645925,1.653093061
2018-12-18,-4.108368316,-1.106003994,1.644421132
2018-12-19,-4.108368316,-1.106003994,1.644421132
2018-12-20,-4.108368316,-1.106003994,1.644421132
2018-12-21,-4.267184859,-1.172621914,1.736522762
2018-12-22,-4.359033215,-1.185177663,1.755086913
2018-12-23,-4.143330865,-1.164300261,1.72261228
2018-12-24,-4.004713336,-1.129699168,1.675441308
2018-12-25,-4.004713336,-1.129699168,1.675441308
2018-12-26,-4.004713336,-1.129699168,1.675441308
2018-12-27,-4.004713336,-1.129699168,1.675441308
2018-12-28,-4.048118669,-1.14569867,1.696574916
2018-12-29,-3.982066774,-1.121823013,1.66481126
2018-12-30,-3.897784985,-1.085604631,1.61743625
2018-12-31,-3.897784985,-1.085604631,1.61743625
2019-01-01,-3.897784985,-1.085604631,1.61743625
2019-01-02,-3.897784985,-1.085604631,1.61743625
2019-01-03,-3.897784985,-1.085604631,1.61743625
2019-01-04,-3.950717819,-1.114263323,1.654570111
2019-01-05,-3.974080585,-1.122974671,1.665928921
2019-01-06,-3.89566253,-1.090089464,1.622825248
2019-01-07,-3.83070899,-1.056348906,1.579208431
2019-01-08,-3.670406879,-0.984591172,1.486983199
2019-01-09,-3.670406879,-0.984591172,1.486983199
2019-01-10,-3.670406879,-0.984591172,1.486983199
